ID,is_outlier_0-0,is_outlier_0-5,is_outlier_1-0,is_outlier_1-5,is_outlier_2-0,is_outlier_2-5,is_outlier_3-0,is_outlier_3-5,is_outlier_4-0,is_outlier_4-5
3676,1,1,1,1,0,0,0,0,0,0
3677,1,1,0,0,0,0,0,0,0,0
3678,1,1,1,0,0,0,0,0,0,0
3679,1,1,0,0,0,0,0,0,0,0
3680,1,1,1,0,0,0,0,0,0,0
3683,1,1,0,0,0,0,0,0,0,0
3684,1,0,0,0,0,0,0,0,0,0
3685,1,0,0,0,0,0,0,0,0,0
3688,1,1,0,0,0,0,0,0,0,0
3689,1,1,1,1,0,0,0,0,0,0
3690,1,1,0,0,0,0,0,0,0,0
3691,1,1,1,0,0,0,0,0,0,0
3693,1,1,1,1,0,0,0,0,0,0
3694,1,1,0,0,0,0,0,0,0,0
3697,1,1,1,0,0,0,0,0,0,0
3698,1,1,0,0,0,0,0,0,0,0
3700,1,1,0,0,0,0,0,0,0,0
3701,1,1,0,0,0,0,0,0,0,0
3702,1,1,0,0,0,0,0,0,0,0
3703,1,1,0,0,0,0,0,0,0,0
3704,1,1,0,0,0,0,0,0,0,0
3706,1,1,0,0,0,0,0,0,0,0
3711,1,1,1,0,0,0,0,0,0,0
3713,1,1,1,0,0,0,0,0,0,0
3714,1,1,0,0,0,0,0,0,0,0
3717,1,1,1,0,0,0,0,0,0,0
3718,1,0,0,0,0,0,0,0,0,0
3719,1,1,0,0,0,0,0,0,0,0
3721,1,0,0,0,0,0,0,0,0,0
3723,1,0,0,0,0,0,0,0,0,0
3724,1,1,0,0,0,0,0,0,0,0
3725,1,0,0,0,0,0,0,0,0,0
3727,1,1,1,0,0,0,0,0,0,0
3730,1,0,0,0,0,0,0,0,0,0
3732,1,0,0,0,0,0,0,0,0,0
3733,1,1,0,0,0,0,0,0,0,0
3734,1,1,0,0,0,0,0,0,0,0
3737,1,1,1,0,0,0,0,0,0,0
3738,1,0,0,0,0,0,0,0,0,0
3740,1,1,0,0,0,0,0,0,0,0
3742,1,0,0,0,0,0,0,0,0,0
3747,1,1,1,1,0,0,0,0,0,0
3748,1,1,0,0,0,0,0,0,0,0
3749,1,1,0,0,0,0,0,0,0,0
3750,1,1,0,0,0,0,0,0,0,0
3752,1,1,0,0,0,0,0,0,0,0
3754,1,1,0,0,0,0,0,0,0,0
3755,1,1,0,0,0,0,0,0,0,0
3756,1,1,1,0,0,0,0,0,0,0
3757,1,1,0,0,0,0,0,0,0,0
3758,1,1,1,1,1,0,0,0,0,0
3759,1,1,0,0,0,0,0,0,0,0
3764,1,1,0,0,0,0,0,0,0,0
3766,1,1,1,1,0,0,0,0,0,0
3767,1,1,0,0,0,0,0,0,0,0
3771,1,0,0,0,0,0,0,0,0,0
3772,1,1,1,1,0,0,0,0,0,0
3775,1,0,0,0,0,0,0,0,0,0
3777,1,1,0,0,0,0,0,0,0,0
3785,1,1,0,0,0,0,0,0,0,0
3787,1,1,1,1,0,0,0,0,0,0
3788,1,1,0,0,0,0,0,0,0,0
3791,1,0,0,0,0,0,0,0,0,0
3792,1,0,0,0,0,0,0,0,0,0
3794,1,1,0,0,0,0,0,0,0,0
3796,1,1,0,0,0,0,0,0,0,0
3799,1,1,0,0,0,0,0,0,0,0
3801,1,1,0,0,0,0,0,0,0,0
3802,1,1,1,1,0,0,0,0,0,0
3803,1,1,0,0,0,0,0,0,0,0
3805,1,1,1,0,0,0,0,0,0,0
3806,1,1,0,0,0,0,0,0,0,0
3807,1,1,1,1,0,0,0,0,0,0
3808,1,1,0,0,0,0,0,0,0,0
3809,1,0,0,0,0,0,0,0,0,0
3811,1,1,1,0,0,0,0,0,0,0
3812,1,1,0,0,0,0,0,0,0,0
3813,1,1,0,0,0,0,0,0,0,0
3814,1,1,1,1,0,0,0,0,0,0
3817,1,1,0,0,0,0,0,0,0,0
3819,1,1,0,0,0,0,0,0,0,0
3820,1,0,0,0,0,0,0,0,0,0
3821,1,0,0,0,0,0,0,0,0,0
3822,1,1,0,0,0,0,0,0,0,0
3823,1,1,0,0,0,0,0,0,0,0
3825,1,1,0,0,0,0,0,0,0,0
3826,1,0,0,0,0,0,0,0,0,0
3827,1,1,0,0,0,0,0,0,0,0
3829,1,0,0,0,0,0,0,0,0,0
3833,1,1,1,0,0,0,0,0,0,0
3837,1,1,0,0,0,0,0,0,0,0
3841,1,1,0,0,0,0,0,0,0,0
3842,1,1,1,1,1,0,0,0,0,0
3843,1,1,0,0,0,0,0,0,0,0
3844,1,1,1,0,0,0,0,0,0,0
3848,1,1,0,0,0,0,0,0,0,0
3850,1,0,0,0,0,0,0,0,0,0
3851,1,1,0,0,0,0,0,0,0,0
3852,1,1,0,0,0,0,0,0,0,0
3854,1,1,0,0,0,0,0,0,0,0
3857,1,0,0,0,0,0,0,0,0,0
3858,1,0,0,0,0,0,0,0,0,0
3859,1,1,0,0,0,0,0,0,0,0
3860,1,1,0,0,0,0,0,0,0,0
3861,1,0,0,0,0,0,0,0,0,0
3862,1,1,0,0,0,0,0,0,0,0
3863,1,0,0,0,0,0,0,0,0,0
3870,1,1,0,0,0,0,0,0,0,0
3872,1,1,1,0,0,0,0,0,0,0
3873,1,1,0,0,0,0,0,0,0,0
3874,1,0,0,0,0,0,0,0,0,0
3877,1,1,1,0,0,0,0,0,0,0
3880,1,1,0,0,0,0,0,0,0,0
3882,1,1,0,0,0,0,0,0,0,0
3885,1,1,0,0,0,0,0,0,0,0
3887,1,1,0,0,0,0,0,0,0,0
3888,1,1,1,0,0,0,0,0,0,0
3889,1,1,0,0,0,0,0,0,0,0
3891,1,1,1,0,0,0,0,0,0,0
3892,1,1,0,0,0,0,0,0,0,0
3894,1,0,0,0,0,0,0,0,0,0
3895,1,1,0,0,0,0,0,0,0,0
3896,1,0,0,0,0,0,0,0,0,0
3898,1,1,0,0,0,0,0,0,0,0
3899,1,1,0,0,0,0,0,0,0,0
3900,1,1,0,0,0,0,0,0,0,0
3903,1,1,1,1,0,0,0,0,0,0
3904,1,0,0,0,0,0,0,0,0,0
3905,1,0,0,0,0,0,0,0,0,0
3906,1,0,0,0,0,0,0,0,0,0
3907,1,1,0,0,0,0,0,0,0,0
3908,1,1,0,0,0,0,0,0,0,0
3909,1,1,1,0,0,0,0,0,0,0
3910,1,1,0,0,0,0,0,0,0,0
3911,1,0,0,0,0,0,0,0,0,0
3912,1,1,0,0,0,0,0,0,0,0
3915,1,1,0,0,0,0,0,0,0,0
3918,1,0,0,0,0,0,0,0,0,0
3919,1,1,1,1,0,0,0,0,0,0
3920,1,0,0,0,0,0,0,0,0,0
3921,1,0,0,0,0,0,0,0,0,0
3922,1,1,0,0,0,0,0,0,0,0
3923,1,0,0,0,0,0,0,0,0,0
3926,1,1,0,0,0,0,0,0,0,0
3927,1,0,0,0,0,0,0,0,0,0
3930,1,1,0,0,0,0,0,0,0,0
3931,1,0,0,0,0,0,0,0,0,0
3940,1,1,0,0,0,0,0,0,0,0
3941,1,1,0,0,0,0,0,0,0,0
3942,1,1,1,0,0,0,0,0,0,0
3954,1,1,0,0,0,0,0,0,0,0
3955,1,1,0,0,0,0,0,0,0,0
3956,1,1,0,0,0,0,0,0,0,0
3957,1,0,0,0,0,0,0,0,0,0
3958,1,0,0,0,0,0,0,0,0,0
3959,1,1,0,0,0,0,0,0,0,0
3960,1,0,0,0,0,0,0,0,0,0
3963,1,1,1,0,0,0,0,0,0,0
3964,1,1,0,0,0,0,0,0,0,0
3965,1,1,0,0,0,0,0,0,0,0
3972,1,1,1,1,0,0,0,0,0,0
3976,1,0,0,0,0,0,0,0,0,0
3978,1,1,1,0,0,0,0,0,0,0
3980,1,1,0,0,0,0,0,0,0,0
3981,1,1,0,0,0,0,0,0,0,0
3982,1,1,0,0,0,0,0,0,0,0
3983,1,1,0,0,0,0,0,0,0,0
3984,1,1,1,1,0,0,0,0,0,0
3987,1,1,0,0,0,0,0,0,0,0
3989,1,1,0,0,0,0,0,0,0,0
3990,1,1,1,0,0,0,0,0,0,0
3996,1,1,0,0,0,0,0,0,0,0
3997,1,1,0,0,0,0,0,0,0,0
3998,1,0,0,0,0,0,0,0,0,0
3999,1,1,1,0,0,0,0,0,0,0
4000,1,0,0,0,0,0,0,0,0,0
4001,1,1,1,0,0,0,0,0,0,0
4002,1,1,0,0,0,0,0,0,0,0
4003,1,1,1,0,0,0,0,0,0,0
4004,1,0,0,0,0,0,0,0,0,0
4006,1,1,1,0,0,0,0,0,0,0
4014,1,0,0,0,0,0,0,0,0,0
4017,1,1,0,0,0,0,0,0,0,0
4019,1,1,0,0,0,0,0,0,0,0
4020,1,0,0,0,0,0,0,0,0,0
4021,1,0,0,0,0,0,0,0,0,0
4022,1,0,0,0,0,0,0,0,0,0
4023,1,1,0,0,0,0,0,0,0,0
4024,1,1,1,0,0,0,0,0,0,0
4027,1,0,0,0,0,0,0,0,0,0
4030,1,1,1,0,0,0,0,0,0,0
4035,1,0,0,0,0,0,0,0,0,0
4036,1,1,1,1,0,0,0,0,0,0
4040,1,1,0,0,0,0,0,0,0,0
4050,1,1,1,1,0,0,0,0,0,0
4053,1,1,0,0,0,0,0,0,0,0
4054,1,1,0,0,0,0,0,0,0,0
4055,1,0,0,0,0,0,0,0,0,0
4056,1,1,0,0,0,0,0,0,0,0
4057,1,0,0,0,0,0,0,0,0,0
4059,1,1,0,0,0,0,0,0,0,0
4060,1,0,0,0,0,0,0,0,0,0
4061,1,1,0,0,0,0,0,0,0,0
4063,1,1,0,0,0,0,0,0,0,0
4065,1,1,0,0,0,0,0,0,0,0
4066,1,1,1,0,0,0,0,0,0,0
4069,1,1,0,0,0,0,0,0,0,0
4071,1,1,1,0,0,0,0,0,0,0
4073,1,1,0,0,0,0,0,0,0,0
4079,1,1,1,0,0,0,0,0,0,0
4081,1,0,0,0,0,0,0,0,0,0
4083,1,1,0,0,0,0,0,0,0,0
4084,1,0,0,0,0,0,0,0,0,0
4087,1,0,0,0,0,0,0,0,0,0
4090,1,0,0,0,0,0,0,0,0,0
4091,1,1,0,0,0,0,0,0,0,0
4093,1,1,0,0,0,0,0,0,0,0
4098,1,0,0,0,0,0,0,0,0,0
4099,1,0,0,0,0,0,0,0,0,0
4100,1,1,0,0,0,0,0,0,0,0
4101,1,1,1,0,0,0,0,0,0,0
4103,1,1,0,0,0,0,0,0,0,0
4104,1,0,0,0,0,0,0,0,0,0
4106,1,0,0,0,0,0,0,0,0,0
4108,1,0,0,0,0,0,0,0,0,0
4109,1,1,0,0,0,0,0,0,0,0
4110,1,1,1,1,0,0,0,0,0,0
4121,1,1,1,1,0,0,0,0,0,0
4123,1,1,0,0,0,0,0,0,0,0
4124,1,1,0,0,0,0,0,0,0,0
4127,1,0,0,0,0,0,0,0,0,0
4128,1,1,1,1,0,0,0,0,0,0
4130,1,0,0,0,0,0,0,0,0,0
4131,1,1,0,0,0,0,0,0,0,0
4132,1,1,1,0,0,0,0,0,0,0
4133,1,0,0,0,0,0,0,0,0,0
4135,1,1,0,0,0,0,0,0,0,0
4136,1,1,1,1,0,0,0,0,0,0
4138,1,1,0,0,0,0,0,0,0,0
4139,1,1,0,0,0,0,0,0,0,0
4140,1,1,0,0,0,0,0,0,0,0
4143,1,1,0,0,0,0,0,0,0,0
4147,1,0,0,0,0,0,0,0,0,0
4148,1,0,0,0,0,0,0,0,0,0
4149,1,1,1,0,0,0,0,0,0,0
4152,1,0,0,0,0,0,0,0,0,0
4153,1,1,1,0,0,0,0,0,0,0
4155,1,1,1,0,0,0,0,0,0,0
4158,1,0,0,0,0,0,0,0,0,0
4162,1,0,0,0,0,0,0,0,0,0
4163,1,0,0,0,0,0,0,0,0,0
4164,1,1,0,0,0,0,0,0,0,0
4165,1,0,0,0,0,0,0,0,0,0
4166,1,0,0,0,0,0,0,0,0,0
4167,1,1,0,0,0,0,0,0,0,0
4169,1,1,1,1,0,0,0,0,0,0
4170,1,0,0,0,0,0,0,0,0,0
4174,1,1,1,0,0,0,0,0,0,0
4180,1,1,0,0,0,0,0,0,0,0
4182,1,1,0,0,0,0,0,0,0,0
4187,1,0,0,0,0,0,0,0,0,0
4189,1,1,0,0,0,0,0,0,0,0
4191,1,0,0,0,0,0,0,0,0,0
4197,1,1,0,0,0,0,0,0,0,0
4198,1,1,1,0,0,0,0,0,0,0
4199,1,1,0,0,0,0,0,0,0,0
4200,1,0,0,0,0,0,0,0,0,0
4201,1,1,1,0,0,0,0,0,0,0
4204,1,1,1,0,0,0,0,0,0,0
4205,1,1,0,0,0,0,0,0,0,0
4206,1,0,0,0,0,0,0,0,0,0
4207,1,1,1,0,0,0,0,0,0,0
4213,1,1,0,0,0,0,0,0,0,0
4218,1,1,1,0,0,0,0,0,0,0
4220,1,1,1,0,0,0,0,0,0,0
4221,1,1,0,0,0,0,0,0,0,0
4223,1,1,0,0,0,0,0,0,0,0
4225,1,1,0,0,0,0,0,0,0,0
4226,1,0,0,0,0,0,0,0,0,0
4227,1,0,0,0,0,0,0,0,0,0
4228,1,0,0,0,0,0,0,0,0,0
4229,1,1,0,0,0,0,0,0,0,0
4230,1,1,0,0,0,0,0,0,0,0
4233,1,1,1,0,0,0,0,0,0,0
4235,1,1,1,0,0,0,0,0,0,0
4238,1,0,0,0,0,0,0,0,0,0
4239,1,1,1,1,0,0,0,0,0,0
4241,1,1,0,0,0,0,0,0,0,0
4244,1,0,0,0,0,0,0,0,0,0
4245,1,0,0,0,0,0,0,0,0,0
4246,1,1,1,0,0,0,0,0,0,0
4250,1,1,1,0,0,0,0,0,0,0
4251,1,1,0,0,0,0,0,0,0,0
4252,1,0,0,0,0,0,0,0,0,0
4253,1,1,0,0,0,0,0,0,0,0
4255,1,0,0,0,0,0,0,0,0,0
4256,1,1,1,0,0,0,0,0,0,0
4257,1,0,0,0,0,0,0,0,0,0
4258,1,1,1,1,0,0,0,0,0,0
4259,1,1,0,0,0,0,0,0,0,0
4260,1,0,0,0,0,0,0,0,0,0
4261,1,0,0,0,0,0,0,0,0,0
4262,1,1,0,0,0,0,0,0,0,0
4264,1,1,0,0,0,0,0,0,0,0
4266,1,0,0,0,0,0,0,0,0,0
4269,1,0,0,0,0,0,0,0,0,0
4270,1,1,1,1,0,0,0,0,0,0
4275,1,1,1,0,0,0,0,0,0,0
4277,1,0,0,0,0,0,0,0,0,0
4279,1,0,0,0,0,0,0,0,0,0
4282,1,1,1,0,0,0,0,0,0,0
4291,1,1,0,0,0,0,0,0,0,0
4292,1,1,1,0,0,0,0,0,0,0
4294,1,1,1,0,0,0,0,0,0,0
4295,1,1,0,0,0,0,0,0,0,0
4298,1,1,0,0,0,0,0,0,0,0
4300,1,1,1,0,0,0,0,0,0,0
4301,1,1,1,1,0,0,0,0,0,0
4302,1,1,0,0,0,0,0,0,0,0
4304,1,1,0,0,0,0,0,0,0,0
4305,1,1,0,0,0,0,0,0,0,0
4306,1,1,1,0,0,0,0,0,0,0
4307,1,1,0,0,0,0,0,0,0,0
4308,1,1,1,1,0,0,0,0,0,0
4309,1,0,0,0,0,0,0,0,0,0
4311,1,1,1,0,0,0,0,0,0,0
4313,1,0,0,0,0,0,0,0,0,0
4314,1,1,1,0,0,0,0,0,0,0
4315,1,0,0,0,0,0,0,0,0,0
4316,1,1,0,0,0,0,0,0,0,0
4317,1,0,0,0,0,0,0,0,0,0
4319,1,1,0,0,0,0,0,0,0,0
4321,1,1,1,0,0,0,0,0,0,0
4324,1,1,0,0,0,0,0,0,0,0
4327,1,1,0,0,0,0,0,0,0,0
4329,1,0,0,0,0,0,0,0,0,0
4331,1,1,0,0,0,0,0,0,0,0
4334,1,1,1,1,0,0,0,0,0,0
4337,1,0,0,0,0,0,0,0,0,0
4339,1,1,0,0,0,0,0,0,0,0
4340,1,0,0,0,0,0,0,0,0,0
4343,1,0,0,0,0,0,0,0,0,0
4345,1,0,0,0,0,0,0,0,0,0
4346,1,1,1,0,0,0,0,0,0,0
4349,1,1,0,0,0,0,0,0,0,0
4350,1,1,0,0,0,0,0,0,0,0
4354,1,1,0,0,0,0,0,0,0,0
4357,1,1,1,0,0,0,0,0,0,0
4358,1,0,0,0,0,0,0,0,0,0
4362,1,1,0,0,0,0,0,0,0,0
4363,1,1,0,0,0,0,0,0,0,0
4366,1,1,0,0,0,0,0,0,0,0
4367,1,0,0,0,0,0,0,0,0,0
4369,1,1,1,0,0,0,0,0,0,0
4370,1,1,0,0,0,0,0,0,0,0
4371,1,1,0,0,0,0,0,0,0,0
4373,1,1,0,0,0,0,0,0,0,0
4375,1,1,1,1,0,0,0,0,0,0
4378,1,1,0,0,0,0,0,0,0,0
4379,1,0,0,0,0,0,0,0,0,0
4381,1,1,0,0,0,0,0,0,0,0
4382,1,1,0,0,0,0,0,0,0,0
4386,1,1,0,0,0,0,0,0,0,0
4387,1,0,0,0,0,0,0,0,0,0
4388,1,0,0,0,0,0,0,0,0,0
4390,1,1,1,1,0,0,0,0,0,0
4394,1,1,1,1,0,0,0,0,0,0
4397,1,1,0,0,0,0,0,0,0,0
4400,1,1,0,0,0,0,0,0,0,0
4402,1,1,1,0,0,0,0,0,0,0
4403,1,0,0,0,0,0,0,0,0,0
4404,1,0,0,0,0,0,0,0,0,0
4405,1,0,0,0,0,0,0,0,0,0
4407,1,0,0,0,0,0,0,0,0,0
4409,1,0,0,0,0,0,0,0,0,0
4410,1,0,0,0,0,0,0,0,0,0
4411,1,1,0,0,0,0,0,0,0,0
4413,1,0,0,0,0,0,0,0,0,0
4414,1,1,1,0,0,0,0,0,0,0
4416,1,0,0,0,0,0,0,0,0,0
4417,1,0,0,0,0,0,0,0,0,0
4421,1,0,0,0,0,0,0,0,0,0
4424,1,1,0,0,0,0,0,0,0,0
4426,1,1,0,0,0,0,0,0,0,0
4427,1,0,0,0,0,0,0,0,0,0
4429,1,1,0,0,0,0,0,0,0,0
4430,1,1,0,0,0,0,0,0,0,0
4432,1,1,0,0,0,0,0,0,0,0
4433,1,1,1,0,0,0,0,0,0,0
4435,1,1,1,1,0,0,0,0,0,0
4438,1,1,0,0,0,0,0,0,0,0
4442,1,1,0,0,0,0,0,0,0,0
4443,1,0,0,0,0,0,0,0,0,0
4448,1,0,0,0,0,0,0,0,0,0
4449,1,1,1,0,0,0,0,0,0,0
4450,1,1,1,0,0,0,0,0,0,0
4451,1,1,0,0,0,0,0,0,0,0
4453,1,1,0,0,0,0,0,0,0,0
4454,1,1,0,0,0,0,0,0,0,0
4455,1,1,0,0,0,0,0,0,0,0
4459,1,1,1,0,0,0,0,0,0,0
4463,1,1,1,0,0,0,0,0,0,0
4464,1,1,0,0,0,0,0,0,0,0
4467,1,1,1,0,0,0,0,0,0,0
4470,1,1,0,0,0,0,0,0,0,0
4471,1,1,0,0,0,0,0,0,0,0
4473,1,1,0,0,0,0,0,0,0,0
4474,1,1,0,0,0,0,0,0,0,0
4476,1,1,0,0,0,0,0,0,0,0
4477,1,0,0,0,0,0,0,0,0,0
4481,1,1,1,1,1,1,1,0,0,0
4482,1,1,0,0,0,0,0,0,0,0
4487,1,1,1,0,0,0,0,0,0,0
4496,1,0,0,0,0,0,0,0,0,0
4497,1,1,0,0,0,0,0,0,0,0
4501,1,0,0,0,0,0,0,0,0,0
4502,1,0,0,0,0,0,0,0,0,0
4504,1,0,0,0,0,0,0,0,0,0
4509,1,1,0,0,0,0,0,0,0,0
4512,1,1,1,0,0,0,0,0,0,0
4514,1,1,0,0,0,0,0,0,0,0
4515,1,0,0,0,0,0,0,0,0,0
4517,1,0,0,0,0,0,0,0,0,0
4518,1,1,0,0,0,0,0,0,0,0
4520,1,1,1,0,0,0,0,0,0,0
4522,1,0,0,0,0,0,0,0,0,0
4523,1,1,1,0,0,0,0,0,0,0
4524,1,1,0,0,0,0,0,0,0,0
4525,1,1,0,0,0,0,0,0,0,0
4526,1,1,1,0,0,0,0,0,0,0
4527,1,1,0,0,0,0,0,0,0,0
4528,1,1,1,0,0,0,0,0,0,0
4529,1,1,0,0,0,0,0,0,0,0
4530,1,1,1,1,1,0,0,0,0,0
4535,1,1,0,0,0,0,0,0,0,0
4538,1,0,0,0,0,0,0,0,0,0
4540,1,0,0,0,0,0,0,0,0,0
4541,1,0,0,0,0,0,0,0,0,0
4543,1,0,0,0,0,0,0,0,0,0
4544,1,1,1,0,0,0,0,0,0,0
4546,1,1,0,0,0,0,0,0,0,0
4547,1,1,0,0,0,0,0,0,0,0
4548,1,1,0,0,0,0,0,0,0,0
4550,1,1,0,0,0,0,0,0,0,0
4552,1,0,0,0,0,0,0,0,0,0
4553,1,1,1,0,0,0,0,0,0,0
4555,1,0,0,0,0,0,0,0,0,0
4557,1,1,0,0,0,0,0,0,0,0
4558,1,0,0,0,0,0,0,0,0,0
4560,1,0,0,0,0,0,0,0,0,0
4563,1,1,1,1,1,0,0,0,0,0
4564,1,1,1,0,0,0,0,0,0,0
4565,1,1,0,0,0,0,0,0,0,0
4567,1,0,0,0,0,0,0,0,0,0
4568,1,1,1,0,0,0,0,0,0,0
4571,1,1,0,0,0,0,0,0,0,0
4572,1,1,1,0,0,0,0,0,0,0
4576,1,1,0,0,0,0,0,0,0,0
4579,1,1,0,0,0,0,0,0,0,0
4581,1,1,0,0,0,0,0,0,0,0
4584,1,1,0,0,0,0,0,0,0,0
4586,1,1,1,1,0,0,0,0,0,0
4588,1,0,0,0,0,0,0,0,0,0
4589,1,0,0,0,0,0,0,0,0,0
4590,1,0,0,0,0,0,0,0,0,0
4591,1,0,0,0,0,0,0,0,0,0
4592,1,1,0,0,0,0,0,0,0,0
4593,1,1,1,1,0,0,0,0,0,0
4594,1,1,0,0,0,0,0,0,0,0
4597,1,0,0,0,0,0,0,0,0,0
4598,1,1,0,0,0,0,0,0,0,0
4599,1,1,0,0,0,0,0,0,0,0
4600,1,1,1,1,0,0,0,0,0,0
4604,1,0,0,0,0,0,0,0,0,0
4609,1,0,0,0,0,0,0,0,0,0
4611,1,1,1,0,0,0,0,0,0,0
4612,1,1,0,0,0,0,0,0,0,0
4614,1,1,0,0,0,0,0,0,0,0
4615,1,1,1,1,0,0,0,0,0,0
4616,1,1,1,1,0,0,0,0,0,0
4621,1,1,0,0,0,0,0,0,0,0
4623,1,1,0,0,0,0,0,0,0,0
4624,1,1,0,0,0,0,0,0,0,0
4628,1,1,1,0,0,0,0,0,0,0
4630,1,1,1,0,0,0,0,0,0,0
4632,1,1,1,0,0,0,0,0,0,0
4636,1,0,0,0,0,0,0,0,0,0
4637,1,0,0,0,0,0,0,0,0,0
4638,1,1,0,0,0,0,0,0,0,0
4641,1,1,0,0,0,0,0,0,0,0
4643,1,1,0,0,0,0,0,0,0,0
4645,1,0,0,0,0,0,0,0,0,0
4651,1,0,0,0,0,0,0,0,0,0
4652,1,1,0,0,0,0,0,0,0,0
4653,1,1,0,0,0,0,0,0,0,0
4654,1,1,0,0,0,0,0,0,0,0
4656,1,1,0,0,0,0,0,0,0,0
4657,1,1,0,0,0,0,0,0,0,0
4658,1,1,0,0,0,0,0,0,0,0
4659,1,1,1,0,0,0,0,0,0,0
4664,1,0,0,0,0,0,0,0,0,0
4669,1,1,0,0,0,0,0,0,0,0
4674,1,0,0,0,0,0,0,0,0,0
4678,1,0,0,0,0,0,0,0,0,0
4679,1,0,0,0,0,0,0,0,0,0
4681,1,1,1,1,0,0,0,0,0,0
4684,1,0,0,0,0,0,0,0,0,0
4687,1,1,0,0,0,0,0,0,0,0
4689,1,1,0,0,0,0,0,0,0,0
4691,1,1,0,0,0,0,0,0,0,0
4694,1,1,1,0,0,0,0,0,0,0
4695,1,0,0,0,0,0,0,0,0,0
4696,1,1,1,1,0,0,0,0,0,0
4698,1,1,1,0,0,0,0,0,0,0
4699,1,0,0,0,0,0,0,0,0,0
4701,1,1,0,0,0,0,0,0,0,0
4703,1,1,0,0,0,0,0,0,0,0
4704,1,1,0,0,0,0,0,0,0,0
4705,1,1,1,1,1,0,0,0,0,0
4706,1,1,0,0,0,0,0,0,0,0
4709,1,1,1,0,0,0,0,0,0,0
4711,1,1,0,0,0,0,0,0,0,0
4712,1,1,0,0,0,0,0,0,0,0
4713,1,1,0,0,0,0,0,0,0,0
4714,1,1,0,0,0,0,0,0,0,0
4715,1,1,1,0,0,0,0,0,0,0
4719,1,1,0,0,0,0,0,0,0,0
4722,1,1,1,1,1,1,0,0,0,0
4724,1,1,1,1,0,0,0,0,0,0
4725,1,0,0,0,0,0,0,0,0,0
4728,1,1,0,0,0,0,0,0,0,0
4730,1,1,1,1,0,0,0,0,0,0
4733,1,1,0,0,0,0,0,0,0,0
4734,1,1,1,1,0,0,0,0,0,0
4740,1,0,0,0,0,0,0,0,0,0
4741,1,1,1,0,0,0,0,0,0,0
4742,1,1,0,0,0,0,0,0,0,0
4743,1,1,0,0,0,0,0,0,0,0
4745,1,1,0,0,0,0,0,0,0,0
4746,1,1,0,0,0,0,0,0,0,0
4748,1,1,0,0,0,0,0,0,0,0
4751,1,1,0,0,0,0,0,0,0,0
4753,1,1,0,0,0,0,0,0,0,0
4754,1,1,0,0,0,0,0,0,0,0
4760,1,1,1,0,0,0,0,0,0,0
4761,1,1,1,1,1,0,0,0,0,0
4762,1,1,1,1,1,1,1,0,0,0
4768,1,1,0,0,0,0,0,0,0,0
4773,1,0,0,0,0,0,0,0,0,0
4775,1,0,0,0,0,0,0,0,0,0
4779,1,1,1,0,0,0,0,0,0,0
4781,1,1,1,0,0,0,0,0,0,0
4782,1,1,0,0,0,0,0,0,0,0
4783,1,1,1,0,0,0,0,0,0,0
4785,1,1,1,0,0,0,0,0,0,0
4790,1,0,0,0,0,0,0,0,0,0
4793,1,1,0,0,0,0,0,0,0,0
4794,1,0,0,0,0,0,0,0,0,0
4797,1,1,0,0,0,0,0,0,0,0
4798,1,1,1,0,0,0,0,0,0,0
4799,1,1,0,0,0,0,0,0,0,0
4800,1,1,0,0,0,0,0,0,0,0
4801,1,1,1,1,0,0,0,0,0,0
4802,1,1,1,1,1,0,0,0,0,0
4804,1,1,1,0,0,0,0,0,0,0
4806,1,1,1,0,0,0,0,0,0,0
4808,1,1,1,1,0,0,0,0,0,0
4810,1,1,1,0,0,0,0,0,0,0
4811,1,1,0,0,0,0,0,0,0,0
4812,1,1,1,0,0,0,0,0,0,0
4813,1,0,0,0,0,0,0,0,0,0
4814,1,1,1,1,0,0,0,0,0,0
4815,1,1,1,1,0,0,0,0,0,0
4819,1,1,1,0,0,0,0,0,0,0
4822,1,0,0,0,0,0,0,0,0,0
4826,1,0,0,0,0,0,0,0,0,0
4827,1,1,1,0,0,0,0,0,0,0
4828,1,1,0,0,0,0,0,0,0,0
4832,1,0,0,0,0,0,0,0,0,0
4834,1,0,0,0,0,0,0,0,0,0
4835,1,1,0,0,0,0,0,0,0,0
4839,1,1,0,0,0,0,0,0,0,0
4845,1,1,1,0,0,0,0,0,0,0
4846,1,1,0,0,0,0,0,0,0,0
4847,1,1,1,1,1,0,0,0,0,0
4848,1,1,1,0,0,0,0,0,0,0
4850,1,0,0,0,0,0,0,0,0,0
4853,1,1,1,0,0,0,0,0,0,0
4854,1,0,0,0,0,0,0,0,0,0
4855,1,1,1,0,0,0,0,0,0,0
4856,1,1,0,0,0,0,0,0,0,0
4857,1,1,1,1,0,0,0,0,0,0
4859,1,1,1,1,1,0,0,0,0,0
4861,1,1,1,0,0,0,0,0,0,0
4862,1,1,0,0,0,0,0,0,0,0
4866,1,1,1,1,0,0,0,0,0,0
4870,1,1,0,0,0,0,0,0,0,0
4871,1,1,0,0,0,0,0,0,0,0
4872,1,1,1,0,0,0,0,0,0,0
4874,1,1,1,0,0,0,0,0,0,0
4879,1,1,0,0,0,0,0,0,0,0
4881,1,1,0,0,0,0,0,0,0,0
4882,1,1,1,0,0,0,0,0,0,0
4883,1,1,0,0,0,0,0,0,0,0
